Date,Open,High,Low,Close,Volume,Market Cap
"Dec 25, 2017",0.006642,0.008138,0.006411,0.006727,"25,042,600","1,217,250,000"
"Dec 24, 2017",0.005969,0.006616,0.00485,0.006591,"18,019,600","1,093,790,000"
"Dec 23, 2017",0.004851,0.006444,0.004851,0.005904,"16,188,800","889,026,000"
"Dec 22, 2017",0.006116,0.006241,0.003259,0.004793,"15,447,300","1,120,850,000"
"Dec 21, 2017",0.005187,0.006353,0.005065,0.00611,"21,724,500","950,499,000"
"Dec 20, 2017",0.004582,0.005182,0.00369,0.005124,"14,950,400","839,613,000"
"Dec 19, 2017",0.004857,0.005505,0.004368,0.004586,"10,835,300","890,135,000"
"Dec 18, 2017",0.004583,0.005284,0.004148,0.004792,"13,913,300","839,877,000"
"Dec 17, 2017",0.003733,0.004907,0.003512,0.004539,"19,651,400","684,115,000"
"Dec 16, 2017",0.00285,0.003776,0.002795,0.003638,"9,692,270","522,237,000"
"Dec 15, 2017",0.002804,0.002934,0.002748,0.00287,"4,051,660","513,763,000"
"Dec 14, 2017",0.002568,0.002863,0.00252,0.0028,"5,251,000","470,595,000"
"Dec 13, 2017",0.002727,0.002799,0.002459,0.002573,"7,039,420","499,796,000"
"Dec 12, 2017",0.002569,0.002821,0.00249,0.00274,"5,334,230","470,746,000"
"Dec 11, 2017",0.002439,0.002758,0.002426,0.002573,"7,378,240","446,998,000"
"Dec 10, 2017",0.002538,0.00266,0.00212,0.002453,"7,019,140","465,100,000"
"Dec 09, 2017",0.002716,0.002761,0.002302,0.002549,"3,764,010","497,661,000"
"Dec 08, 2017",0.002761,0.002783,0.002315,0.002736,"9,567,940","505,997,000"
"Dec 07, 2017",0.002368,0.002748,0.002295,0.002748,"7,878,310","433,905,000"
"Dec 06, 2017",0.00239,0.002514,0.002103,0.002373,"7,066,440","437,981,000"
"Dec 05, 2017",0.002117,0.002374,0.002058,0.002374,"5,175,010","387,902,000"
"Dec 04, 2017",0.001983,0.002128,0.001933,0.00212,"4,924,450","363,421,000"
"Dec 03, 2017",0.001971,0.002189,0.001803,0.001995,"4,798,740","361,250,000"
"Dec 02, 2017",0.001727,0.002167,0.001653,0.00191,"5,220,950","316,549,000"
"Dec 01, 2017",0.001585,0.001732,0.001513,0.001726,"2,640,990","290,441,000"
"Nov 30, 2017",0.001566,0.001697,0.001432,0.001596,"4,180,850","287,013,000"
"Nov 29, 2017",0.001766,0.001868,0.001534,0.001573,"4,577,510","323,638,000"
"Nov 28, 2017",0.001752,0.001796,0.001716,0.001768,"2,315,250","320,993,000"
"Nov 27, 2017",0.001685,0.001758,0.001603,0.00175,"4,459,300","308,758,000"
"Nov 26, 2017",0.001642,0.001712,0.001595,0.001679,"4,270,840","300,979,000"
"Nov 25, 2017",0.001579,0.001747,0.001579,0.001641,"2,888,930","289,328,000"
"Nov 24, 2017",0.001748,0.001761,0.001512,0.001582,"4,843,140","320,326,000"
"Nov 23, 2017",0.001549,0.002022,0.001421,0.001758,"5,696,590","283,896,000"
"Nov 22, 2017",0.001307,0.001566,0.00129,0.001558,"3,162,120","239,538,000"
"Nov 21, 2017",0.001284,0.001352,0.001215,0.001302,"3,175,750","235,267,000"
"Nov 20, 2017",0.001292,0.00132,0.001263,0.001281,"2,335,090","236,706,000"
"Nov 19, 2017",0.001269,0.00136,0.001209,0.001293,"3,369,440","232,560,000"
"Nov 18, 2017",0.0012,0.001304,0.001161,0.001261,"2,415,260","219,900,000"
"Nov 17, 2017",0.001254,0.001254,0.001173,0.001202,"1,168,260","229,829,000"
"Nov 16, 2017",0.00123,0.001281,0.001184,0.001249,"2,644,400","225,422,000"
"Nov 15, 2017",0.001125,0.001239,0.001125,0.00123,"2,598,540","206,157,000"
"Nov 14, 2017",0.001141,0.001173,0.001083,0.001128,"2,745,920","209,046,000"
"Nov 13, 2017",0.001041,0.0012,0.001035,0.001152,"2,409,110","190,750,000"
"Nov 12, 2017",0.001201,0.001207,0.000996,0.001036,"2,558,020","220,069,000"
"Nov 11, 2017",0.001233,0.001296,0.001155,0.001201,"2,913,560","225,888,000"
"Nov 10, 2017",0.001357,0.001437,0.001219,0.001237,"2,219,310","248,656,000"
"Nov 09, 2017",0.001267,0.00146,0.001214,0.001358,"4,402,130","232,161,000"
"Nov 08, 2017",0.001288,0.00132,0.001221,0.001268,"1,894,370","235,952,000"
"Nov 07, 2017",0.001197,0.001292,0.001193,0.001292,"2,303,500","219,362,000"
"Nov 06, 2017",0.001258,0.001309,0.001192,0.001192,"2,363,100","230,547,000"
"Nov 05, 2017",0.00125,0.001301,0.001231,0.001247,"2,079,500","229,106,000"
"Nov 04, 2017",0.001233,0.001299,0.00117,0.001254,"3,050,140","226,017,000"
"Nov 03, 2017",0.001228,0.001333,0.001147,0.001225,"3,012,930","225,068,000"
"Nov 02, 2017",0.001413,0.001482,0.00121,0.001225,"4,204,140","259,018,000"
"Nov 01, 2017",0.001409,0.001519,0.001387,0.001411,"2,406,700","258,212,000"
"Oct 31, 2017",0.001368,0.001417,0.001349,0.00141,"1,148,530","250,673,000"
"Oct 30, 2017",0.001431,0.001464,0.001352,0.001372,"2,209,860","262,221,000"
"Oct 29, 2017",0.001317,0.001478,0.001296,0.001432,"7,363,370","241,430,000"
"Oct 28, 2017",0.00134,0.001379,0.001297,0.001322,"1,952,020","245,613,000"
"Oct 27, 2017",0.001339,0.001414,0.001319,0.001334,"2,847,630","245,409,000"
"Oct 26, 2017",0.001401,0.001448,0.001324,0.001342,"2,137,650","256,820,000"
"Oct 25, 2017",0.001384,0.001412,0.001311,0.001396,"2,688,860","253,574,000"
"Oct 24, 2017",0.001339,0.001528,0.001252,0.001392,"4,495,360","245,306,000"
"Oct 23, 2017",0.001491,0.001511,0.001283,0.001323,"2,064,250","273,152,000"
"Oct 22, 2017",0.001507,0.001515,0.001432,0.001492,"1,163,540","276,122,000"
"Oct 21, 2017",0.001507,0.001541,0.001458,0.00149,"790,456","276,135,000"
"Oct 20, 2017",0.001464,0.001524,0.00142,0.001511,"2,096,460","268,318,000"
"Oct 19, 2017",0.001412,0.001557,0.001393,0.001464,"3,503,950","258,738,000"
"Oct 18, 2017",0.0014,0.001598,0.001276,0.001404,"1,022,860","256,552,000"
"Oct 17, 2017",0.001433,0.001449,0.001371,0.001399,"1,072,170","262,679,000"
"Oct 16, 2017",0.00141,0.001452,0.001392,0.001452,"1,538,460","258,387,000"
"Oct 15, 2017",0.001456,0.001468,0.001359,0.00141,"857,027","266,761,000"
"Oct 14, 2017",0.001413,0.001461,0.001389,0.001451,"842,996","258,975,000"
"Oct 13, 2017",0.001427,0.001521,0.001372,0.001413,"2,274,950","261,529,000"
"Oct 12, 2017",0.001456,0.001462,0.001372,0.001423,"3,586,510","266,845,000"
"Oct 11, 2017",0.001335,0.001583,0.00131,0.001455,"3,902,790","244,670,000"
"Oct 10, 2017",0.001336,0.001379,0.001306,0.001335,"1,373,350","244,856,000"
"Oct 09, 2017",0.001285,0.001372,0.001266,0.001342,"1,009,460","235,565,000"
"Oct 08, 2017",0.001296,0.001335,0.001283,0.001291,"1,390,700","237,433,000"
"Oct 07, 2017",0.001287,0.001323,0.001267,0.001301,"1,856,540","235,800,000"
"Oct 06, 2017",0.001263,0.001327,0.001257,0.001286,"1,375,880","231,538,000"
"Oct 05, 2017",0.00126,0.00128,0.001202,0.001259,"1,146,450","230,981,000"
"Oct 04, 2017",0.001268,0.001277,0.001207,0.001261,"812,352","232,409,000"
"Oct 03, 2017",0.001316,0.001321,0.001234,0.001266,"880,817","241,085,000"
"Oct 02, 2017",0.001408,0.001424,0.001288,0.001317,"2,064,000","258,018,000"
"Oct 01, 2017",0.001395,0.001424,0.001347,0.001409,"1,733,920","255,692,000"
"Sep 30, 2017",0.001383,0.001426,0.001347,0.001392,"1,787,410","253,381,000"
"Sep 29, 2017",0.001429,0.001432,0.001282,0.001397,"2,220,420","261,923,000"
"Sep 28, 2017",0.001459,0.001498,0.001395,0.001429,"1,801,320","267,358,000"
"Sep 27, 2017",0.00129,0.001459,0.001283,0.00145,"1,584,280","236,391,000"
"Sep 26, 2017",0.001302,0.001337,0.001282,0.001293,"1,401,450","238,671,000"
"Sep 25, 2017",0.00122,0.001328,0.001209,0.001307,"1,542,110","223,592,000"
"Sep 24, 2017",0.001277,0.001281,0.001185,0.001219,"1,459,620","233,952,000"
"Sep 23, 2017",0.001132,0.001277,0.001111,0.001274,"1,756,300","207,420,000"
"Sep 22, 2017",0.001138,0.001183,0.001087,0.001139,"1,027,870","208,631,000"
"Sep 21, 2017",0.001266,0.00127,0.001112,0.001136,"1,540,480","232,076,000"
"Sep 20, 2017",0.001326,0.001342,0.001258,0.001272,"1,938,890","242,977,000"
"Sep 19, 2017",0.001415,0.001434,0.001309,0.001324,"1,606,840","259,390,000"
"Sep 18, 2017",0.001272,0.001426,0.001272,0.001426,"2,019,040","233,140,000"
"Sep 17, 2017",0.00126,0.001335,0.001196,0.001276,"1,661,710","230,864,000"
"Sep 16, 2017",0.001301,0.001396,0.001193,0.001259,"2,647,070","238,449,000"
"Sep 15, 2017",0.001201,0.001346,0.000935,0.001304,"3,224,320","220,046,000"
"Sep 14, 2017",0.001547,0.001572,0.001171,0.001194,"2,712,480","283,490,000"
"Sep 13, 2017",0.001766,0.001766,0.001446,0.001544,"2,823,280","323,600,000"
"Sep 12, 2017",0.001773,0.001893,0.001715,0.001772,"3,341,040","324,981,000"
"Sep 11, 2017",0.001563,0.001797,0.001522,0.001767,"3,027,920","286,422,000"
"Sep 10, 2017",0.00175,0.001752,0.001534,0.001565,"2,796,420","320,682,000"
"Sep 09, 2017",0.001712,0.001757,0.001674,0.001757,"2,884,290","313,757,000"
"Sep 08, 2017",0.001989,0.002001,0.00164,0.001708,"2,064,260","364,480,000"
"Sep 07, 2017",0.002026,0.002036,0.001958,0.001979,"2,237,960","371,206,000"
"Sep 06, 2017",0.001947,0.002114,0.001939,0.002028,"2,130,580","356,724,000"
"Sep 05, 2017",0.00189,0.001984,0.001655,0.001947,"3,081,520","346,277,000"
"Sep 04, 2017",0.002194,0.0022,0.001763,0.001881,"3,569,230","402,078,000"
"Sep 03, 2017",0.002015,0.002249,0.001935,0.002181,"3,397,460","369,198,000"
"Sep 02, 2017",0.002404,0.002451,0.001984,0.002024,"4,686,220","440,560,000"
"Sep 01, 2017",0.002447,0.002499,0.002256,0.002432,"5,040,650","448,360,000"
"Aug 31, 2017",0.002672,0.002709,0.002337,0.002441,"5,404,330","489,619,000"
"Aug 30, 2017",0.001889,0.002749,0.001849,0.002672,"8,499,220","346,226,000"
"Aug 29, 2017",0.001707,0.002001,0.001639,0.001892,"5,462,420","312,733,000"
"Aug 28, 2017",0.001466,0.001702,0.001413,0.001702,"2,815,930","268,581,000"
"Aug 27, 2017",0.001402,0.0016,0.001395,0.001467,"2,762,300","256,850,000"
"Aug 26, 2017",0.001378,0.001423,0.001358,0.001401,"2,155,480","252,554,000"
"Aug 25, 2017",0.001395,0.001486,0.001343,0.001378,"2,911,530","255,680,000"
"Aug 24, 2017",0.001365,0.001524,0.001321,0.001418,"3,701,630","250,082,000"
"Aug 23, 2017",0.001202,0.001437,0.001179,0.001347,"3,475,400","220,355,000"
"Aug 22, 2017",0.001204,0.001235,0.001094,0.001204,"1,886,460","220,676,000"
"Aug 21, 2017",0.001221,0.001237,0.001147,0.001191,"2,000,990","223,715,000"
"Aug 20, 2017",0.001147,0.00126,0.001085,0.00121,"1,884,760","210,216,000"
"Aug 19, 2017",0.001182,0.001238,0.001068,0.001169,"2,073,090","216,679,000"
"Aug 18, 2017",0.0013,0.001304,0.001145,0.001195,"1,796,510","238,170,000"
"Aug 17, 2017",0.001376,0.001397,0.001263,0.001297,"1,918,060","252,135,000"
"Aug 16, 2017",0.001406,0.001439,0.001318,0.00139,"1,880,180","257,581,000"
"Aug 15, 2017",0.001321,0.001525,0.001226,0.001382,"2,836,760","242,038,000"
"Aug 14, 2017",0.001459,0.001503,0.001227,0.001317,"2,245,190","267,334,000"
"Aug 13, 2017",0.001492,0.00155,0.001373,0.00146,"2,087,030","273,362,000"
"Aug 12, 2017",0.001588,0.001703,0.001462,0.001492,"3,019,480","290,967,000"
"Aug 11, 2017",0.001299,0.001621,0.001162,0.001604,"3,321,450","237,960,000"
"Aug 10, 2017",0.001394,0.001408,0.001291,0.001312,"1,701,010","255,350,000"
"Aug 09, 2017",0.001443,0.001446,0.001384,0.001391,"1,610,030","264,393,000"
"Aug 08, 2017",0.001448,0.001516,0.001419,0.001441,"1,652,560","265,225,000"
"Aug 07, 2017",0.00134,0.001648,0.001335,0.001437,"1,604,880","245,564,000"
"Aug 06, 2017",0.001403,0.001441,0.001347,0.001355,"1,062,600","257,033,000"
"Aug 05, 2017",0.001295,0.001448,0.001263,0.001403,"1,357,210","237,196,000"
"Aug 04, 2017",0.001168,0.00137,0.001145,0.001297,"1,159,660","213,965,000"
"Aug 03, 2017",0.001233,0.001239,0.001133,0.001168,"1,195,020","225,800,000"
"Aug 02, 2017",0.001303,0.001355,0.001191,0.001223,"1,367,050","238,730,000"
"Aug 01, 2017",0.001216,0.0014,0.001164,0.001306,"1,675,780","222,720,000"
"Jul 31, 2017",0.001231,0.001245,0.001178,0.001215,"1,175,200","225,593,000"
"Jul 30, 2017",0.001226,0.001253,0.001161,0.001241,"968,731","224,521,000"
"Jul 29, 2017",0.001331,0.001331,0.001193,0.00122,"1,003,750","243,757,000"
"Jul 28, 2017",0.001286,0.00135,0.001197,0.001326,"1,554,660","235,589,000"
"Jul 27, 2017",0.001274,0.001319,0.001237,0.001303,"813,548","233,410,000"
"Jul 26, 2017",0.001357,0.001396,0.001214,0.001274,"713,293","248,502,000"
"Jul 25, 2017",0.001622,0.001657,0.001282,0.00134,"1,181,000","297,134,000"
"Jul 24, 2017",0.001686,0.001848,0.001579,0.001604,"1,082,400","308,833,000"
"Jul 23, 2017",0.001571,0.001869,0.001462,0.001687,"1,659,560","287,721,000"
"Jul 22, 2017",0.001383,0.001575,0.001377,0.001571,"719,195","253,308,000"
"Jul 21, 2017",0.001403,0.001478,0.001348,0.001383,"811,139","256,884,000"
"Jul 20, 2017",0.001292,0.001442,0.001256,0.001393,"1,337,290","236,632,000"
"Jul 19, 2017",0.001401,0.001452,0.001268,0.001296,"701,076","256,663,000"
"Jul 18, 2017",0.001387,0.001494,0.001275,0.001385,"1,139,570","253,993,000"
"Jul 17, 2017",0.001141,0.001384,0.001125,0.001384,"817,323","208,878,000"
"Jul 16, 2017",0.001276,0.001296,0.000985,0.001142,"863,071","233,636,000"
"Jul 15, 2017",0.001492,0.001495,0.001272,0.00128,"551,826","273,283,000"
"Jul 14, 2017",0.001597,0.001737,0.001396,0.001495,"1,301,900","292,435,000"
"Jul 13, 2017",0.001734,0.001886,0.001422,0.001577,"2,523,330","317,579,000"
"Jul 12, 2017",0.001076,0.001917,0.000989,0.001733,"2,844,590","196,961,000"
"Jul 11, 2017",0.001056,0.001266,0.000954,0.001066,"1,200,140","193,313,000"
"Jul 10, 2017",0.001575,0.001575,0.000998,0.001117,"1,679,880","288,372,000"
"Jul 09, 2017",0.001632,0.001779,0.001539,0.001556,"844,620","298,884,000"
"Jul 08, 2017",0.001676,0.001699,0.001476,0.001631,"1,049,070","306,821,000"
"Jul 07, 2017",0.002039,0.002055,0.001667,0.001683,"1,684,220","373,373,000"
"Jul 06, 2017",0.001929,0.00212,0.00174,0.002045,"2,657,210","353,114,000"
"Jul 05, 2017",0.002137,0.002137,0.001808,0.001933,"907,634","391,340,000"
"Jul 04, 2017",0.002127,0.002216,0.002074,0.002119,"976,616","389,455,000"
"Jul 03, 2017",0.002174,0.002249,0.002079,0.002161,"1,042,420","397,960,000"
"Jul 02, 2017",0.00241,0.00245,0.002105,0.002198,"1,342,210","441,312,000"
"Jul 01, 2017",0.001832,0.003419,0.001782,0.00254,"5,016,040","335,476,000"
"Jun 30, 2017",0.002268,0.002278,0.001799,0.001856,"1,252,110","415,252,000"
"Jun 29, 2017",0.002326,0.002644,0.002203,0.002256,"4,828,020","425,809,000"
"Jun 28, 2017",0.002296,0.002363,0.002128,0.0023,"2,606,850","420,324,000"
"Jun 27, 2017",0.002371,0.002406,0.001824,0.002261,"2,587,810","434,077,000"
"Jun 26, 2017",0.002499,0.002715,0.002061,0.002371,"2,803,190","457,530,000"
"Jun 25, 2017",0.002676,0.002786,0.002457,0.002515,"1,665,450","489,775,000"
"Jun 24, 2017",0.002806,0.003006,0.002664,0.002717,"2,642,040","513,634,000"
"Jun 23, 2017",0.002565,0.002935,0.002522,0.002807,"2,088,740","469,434,000"
"Jun 22, 2017",0.002532,0.002779,0.002468,0.002563,"2,459,520","463,482,000"
"Jun 21, 2017",0.002806,0.002846,0.00243,0.002536,"2,646,230","513,573,000"
"Jun 20, 2017",0.002719,0.002888,0.002425,0.002824,"3,077,670","497,736,000"
"Jun 19, 2017",0.002638,0.003082,0.002372,0.002634,"4,734,370","482,909,000"
"Jun 18, 2017",0.003107,0.003107,0.002626,0.002626,"3,957,140","568,652,000"
"Jun 17, 2017",0.002648,0.003211,0.002648,0.003107,"8,668,140","484,727,000"
"Jun 16, 2017",0.002328,0.002677,0.002266,0.002648,"3,600,420","426,035,000"
"Jun 15, 2017",0.002492,0.002492,0.002061,0.002343,"2,212,280","456,136,000"
"Jun 14, 2017",0.003197,0.003262,0.002314,0.002494,"3,160,670","585,041,000"
"Jun 13, 2017",0.002903,0.003303,0.002852,0.003198,"2,890,230","531,231,000"
"Jun 12, 2017",0.003444,0.003481,0.002743,0.002935,"2,294,970","630,192,000"
"Jun 11, 2017",0.003554,0.003627,0.003324,0.0034,"2,610,570","650,456,000"
"Jun 10, 2017",0.003621,0.003787,0.002757,0.003582,"4,231,220","662,627,000"
"Jun 09, 2017",0.003564,0.003679,0.002737,0.002785,"1,632,920","652,109,000"
"Jun 08, 2017",0.003419,0.003696,0.003246,0.00357,"3,629,790","625,656,000"
"Jun 07, 2017",0.002848,0.003723,0.00276,0.003397,"4,709,230","521,077,000"
"Jun 06, 2017",0.002806,0.003555,0.00271,0.002884,"1,921,530","513,505,000"
"Jun 05, 2017",0.002531,0.00283,0.002518,0.002799,"2,159,690","463,063,000"
"Jun 04, 2017",0.002638,0.002791,0.002396,0.002515,"2,116,070","482,771,000"
"Jun 03, 2017",0.003728,0.003774,0.002321,0.002682,"2,304,060","682,077,000"
"Jun 02, 2017",0.001968,0.003967,0.001966,0.003683,"23,590,900","360,045,000"
"Jun 01, 2017",0.002186,0.002653,0.001941,0.001983,"1,123,380","399,992,000"
"May 31, 2017",0.002204,0.002298,0.002087,0.002177,"4,469,060","403,212,000"
"May 30, 2017",0.002429,0.002737,0.002175,0.002179,"5,346,570","444,433,000"
"May 29, 2017",0.002528,0.002576,0.002367,0.002451,"4,576,010","462,496,000"
"May 28, 2017",0.002489,0.00283,0.002058,0.002539,"5,675,340","455,346,000"
"May 27, 2017",0.001977,0.002889,0.001781,0.002475,"6,772,810","361,651,000"
"May 26, 2017",0.002465,0.003679,0.002131,0.002176,"1,679,820","450,989,000"
"May 25, 2017",0.002434,0.003259,0.002224,0.002447,"1,039,700","445,344,000"
"May 24, 2017",0.003725,0.003958,0.002263,0.002513,"2,351,110","681,446,000"
"May 23, 2017",0.003577,0.004052,0.003463,0.003803,"12,918,600","654,294,000"
"May 22, 2017",0.003802,0.004838,0.002991,0.003567,"33,046,600","695,459,000"
"May 21, 2017",0.002351,0.004454,0.002313,0.003822,"4,276,130","429,998,000"
"May 20, 2017",0.001347,0.002429,0.001345,0.00237,"18,506,000","246,375,000"
"May 19, 2017",0.001553,0.001682,0.00112,0.001346,"2,015,260","284,030,000"
"May 18, 2017",0.001811,0.002543,0.001093,0.001652,"37,469,500","331,226,000"
"May 17, 2017",0.000764,0.001853,0.000621,0.001839,"33,245,300","139,768,000"
"May 16, 2017",0.000449,0.000849,0.000423,0.000799,"3,867,430","82,107,900"
"May 15, 2017",0.000466,0.000484,0.000425,0.000466,"269,608","85,189,300"
"May 14, 2017",0.000446,0.000489,0.000432,0.000466,"356,941","81,481,600"
"May 13, 2017",0.000476,0.000489,0.000439,0.000462,"398,589","87,109,800"
"May 12, 2017",0.000475,0.000511,0.000455,0.000476,"362,150","86,894,300"
"May 11, 2017",0.000511,0.000557,0.000474,0.000475,"573,923","93,380,100"
"May 10, 2017",0.000474,0.000595,0.000457,0.000527,"953,122","86,658,600"
"May 09, 2017",0.000568,0.000593,0.000427,0.000456,"1,017,770","103,949,000"
"May 08, 2017",0.000606,0.000645,0.00048,0.000568,"2,800,300","110,725,000"
"May 07, 2017",0.000299,0.000641,0.000284,0.000605,"9,611,360","54,743,300"
"May 06, 2017",0.000233,0.000299,0.000219,0.000299,"537,801","42,665,900"
"May 05, 2017",0.000231,0.000258,0.000218,0.000233,"134,910","42,177,000"
"May 04, 2017",0.000238,0.000257,0.000216,0.00023,"140,733","43,427,700"
"May 03, 2017",0.000218,0.000238,0.000204,0.000224,"70,442","39,867,300"
"May 02, 2017",0.000213,0.000246,0.000204,0.000218,"132,764","38,981,200"
"May 01, 2017",0.000215,0.000286,0.000202,0.000227,"506,091","39,267,100"
"Apr 30, 2017",0.000185,0.000215,0.000184,0.000202,"100,019","33,809,500"
"Apr 29, 2017",0.000184,0.000198,0.000173,0.000185,"57,327","33,643,100"
"Apr 28, 2017",0.000172,0.000196,0.000169,0.000184,"61,548","31,454,000"
"Apr 27, 2017",0.000179,0.000185,0.000167,0.000172,"35,879","32,801,300"
"Apr 26, 2017",0.000177,0.000193,0.000167,0.000192,"61,918","32,373,300"
"Apr 25, 2017",0.000175,0.000189,0.000163,0.000177,"51,382","31,955,100"
"Apr 24, 2017",0.000158,0.000186,0.000158,0.000186,"32,498","28,960,200"
"Apr 23, 2017",0.000173,0.000185,0.000158,0.000169,"61,899","31,658,300"
"Apr 22, 2017",0.000183,0.000196,0.00017,0.000173,"36,433","33,506,200"
"Apr 21, 2017",0.000184,0.000197,0.000171,0.000183,"62,890","33,695,600"
"Apr 20, 2017",0.000181,0.000207,0.000169,0.000196,"145,192","33,131,500"
"Apr 19, 2017",0.000205,0.000206,0.000158,0.000181,"227,390","37,488,700"
"Apr 18, 2017",0.000203,0.000218,0.000183,0.000205,"162,648","37,077,100"
"Apr 17, 2017",0.000189,0.000269,0.000176,0.000214,"899,304","34,505,200"
"Apr 16, 2017",0.000141,0.000212,0.000131,0.0002,"521,042","25,773,700"
"Apr 15, 2017",0.00014,0.000143,0.00013,0.000131,"116,730","25,620,500"
"Apr 14, 2017",0.000151,0.000163,0.000129,0.00014,"197,380","27,556,400"
"Apr 13, 2017",0.000132,0.000162,0.000129,0.000151,"154,737","24,101,800"
"Apr 12, 2017",0.000142,0.000142,0.000131,0.000132,"47,206","25,892,300"
"Apr 11, 2017",0.000141,0.000143,0.000131,0.000142,"34,268","25,848,600"
"Apr 10, 2017",0.00013,0.000142,0.000119,0.000131,"55,222","23,803,600"
"Apr 09, 2017",0.000118,0.000142,0.000118,0.00013,"47,959","21,585,600"
"Apr 08, 2017",0.000127,0.000131,0.000116,0.000118,"23,935","23,239,000"
"Apr 07, 2017",0.000138,0.000138,0.000108,0.000128,"66,058","25,244,800"
"Apr 06, 2017",0.000146,0.000148,0.000127,0.00013,"47,901","26,610,500"
"Apr 05, 2017",0.000141,0.000151,0.000135,0.000146,"47,245","25,796,100"
"Apr 04, 2017",0.000142,0.000154,0.000132,0.000141,"55,268","26,031,600"
"Apr 03, 2017",0.000156,0.000162,0.000129,0.000152,"144,607","28,573,300"
"Apr 02, 2017",0.000192,0.000197,0.000136,0.000156,"242,886","34,994,100"
"Apr 01, 2017",0.00017,0.000194,0.000154,0.000194,"236,356","31,013,500"
"Mar 31, 2017",0.000135,0.000192,0.000116,0.000165,"393,423","24,724,800"
"Mar 30, 2017",0.000141,0.000204,0.000108,0.000172,"32,436","25,760,600"
"Mar 29, 2017",0.000256,0.000288,0.000107,0.000137,"1,093,670","46,833,900"
"Mar 28, 2017",0.000052,0.000445,0.000043,0.000257,"5,614,880","9,527,800"
"Mar 27, 2017",0.000048,0.000052,0.000039,0.000052,"21,644","8,857,890"
"Mar 26, 2017",0.00004,0.00005,0.000038,0.000048,"6,476","7,220,580"
"Mar 25, 2017",0.00004,0.000048,0.000038,0.00004,"4,392","7,235,900"
"Mar 24, 2017",0.000042,0.00005,0.00004,0.00004,"7,446","7,697,080"
"Mar 23, 2017",0.000051,0.000051,0.000042,0.000042,"3,226","9,258,960"
"Mar 22, 2017",0.000045,0.000051,0.000041,0.000051,"3,977","8,256,310"
"Mar 21, 2017",0.000044,0.000047,0.000043,0.000045,"21,140","7,995,300"
"Mar 20, 2017",0.000043,0.000044,0.000042,0.000044,"29,355","7,787,200"
"Mar 19, 2017",0.000042,0.000045,0.00004,0.000042,"34,101","7,685,200"
"Mar 18, 2017",0.000046,0.00005,0.000039,0.000042,"5,451","8,349,220"
"Mar 17, 2017",0.000055,0.000057,0.000046,0.000046,"63,823","10,055,700"
"Mar 16, 2017",0.000051,0.00006,0.000048,0.000056,"35,156","9,294,130"
"Mar 15, 2017",0.000051,0.000052,0.00005,0.000051,"59,070","9,235,760"
"Mar 14, 2017",0.00005,0.000053,0.000049,0.000051,"101,430","9,070,520"
"Mar 13, 2017",0.000049,0.00006,0.000045,0.000049,"34,697","8,913,740"
