Date,Open,High,Low,Close,Volume,Market Cap
"Jan 19, 2018",0.34896,0.404392,0.311405,0.37946,"45,139,800","909,843,000"
"Jan 18, 2018",0.356849,0.397968,0.303454,0.350311,"63,535,100","930,392,000"
"Jan 17, 2018",0.353111,0.39217,0.244646,0.357292,"130,678,000","920,628,000"
"Jan 16, 2018",0.518051,0.518051,0.278787,0.351873,"118,023,000","1,350,630,000"
"Jan 15, 2018",0.55408,0.589214,0.508028,0.519846,"45,773,600","1,444,530,000"
"Jan 14, 2018",0.627927,0.628815,0.489533,0.554785,"79,905,200","1,637,010,000"
"Jan 13, 2018",0.648259,0.672634,0.575074,0.628814,"39,117,000","1,689,980,000"
"Jan 12, 2018",0.58037,0.677923,0.562418,0.649088,"51,073,000","1,513,040,000"
"Jan 11, 2018",0.635388,0.667064,0.540367,0.58102,"54,928,100","1,656,430,000"
"Jan 10, 2018",0.690162,0.690162,0.559588,0.633623,"119,011,000","1,799,190,000"
"Jan 09, 2018",0.766236,0.773376,0.685978,0.688537,"61,025,800","1,997,480,000"
"Jan 08, 2018",0.815721,0.816324,0.626669,0.764256,"74,938,500","2,126,430,000"
"Jan 07, 2018",0.824787,0.844531,0.782178,0.81719,"44,895,200","2,150,010,000"
"Jan 06, 2018",0.779906,0.90194,0.751943,0.833124,"69,628,700","2,032,970,000"
"Jan 05, 2018",0.838993,0.862864,0.725942,0.775645,"73,192,900","2,186,950,000"
"Jan 04, 2018",0.891498,0.899139,0.813526,0.843038,"78,802,900","2,323,760,000"
"Jan 03, 2018",0.794158,0.902155,0.773925,0.891892,"82,722,800","2,069,990,000"
"Jan 02, 2018",0.767762,0.916782,0.732192,0.792659,"138,314,000","2,001,140,000"
"Jan 01, 2018",0.664406,0.769455,0.662219,0.768535,"79,584,500","1,731,710,000"
"Dec 31, 2017",0.640364,0.675504,0.596943,0.657628,"43,489,600","1,669,010,000"
"Dec 30, 2017",0.581214,0.69716,0.568007,0.64569,"109,874,000","1,514,810,000"
"Dec 29, 2017",0.512417,0.627251,0.500705,0.58147,"68,177,800","1,335,470,000"
"Dec 28, 2017",0.565864,0.566046,0.456936,0.51063,"56,336,300","1,474,730,000"
"Dec 27, 2017",0.582966,0.612003,0.537065,0.566494,"30,077,700","1,519,270,000"
"Dec 26, 2017",0.614832,0.62969,0.534649,0.57785,"62,916,100","1,602,270,000"
"Dec 25, 2017",0.562514,0.669663,0.538656,0.617005,"82,457,300","1,465,890,000"
"Dec 24, 2017",0.563631,0.570233,0.477072,0.558068,"59,690,500","1,468,770,000"
"Dec 23, 2017",0.489406,0.639977,0.467745,0.55993,"71,400,300","1,275,310,000"
"Dec 22, 2017",0.59145,0.603688,0.384784,0.490811,"125,559,000","1,541,150,000"
"Dec 21, 2017",0.635535,0.668158,0.555942,0.586835,"87,189,200","1,655,940,000"
"Dec 20, 2017",0.461208,0.654883,0.409656,0.628286,"142,878,000","1,201,660,000"
"Dec 19, 2017",0.444489,0.48996,0.42189,0.463273,"81,817,200","1,158,050,000"
"Dec 18, 2017",0.377689,0.443445,0.362302,0.44176,"58,381,800","983,967,000"
"Dec 17, 2017",0.450362,0.454327,0.377909,0.378112,"53,744,300","1,173,240,000"
"Dec 16, 2017",0.351869,0.45321,0.346035,0.446008,"94,677,700","916,615,000"
"Dec 15, 2017",0.33212,0.399298,0.267753,0.354883,"97,025,300","865,129,000"
"Dec 14, 2017",0.236524,0.330216,0.233838,0.330216,"70,388,300","616,086,000"
"Dec 13, 2017",0.214759,0.250916,0.197349,0.234994,"39,611,500","559,368,000"
"Dec 12, 2017",0.179185,0.21338,0.175379,0.213373,"25,128,800","466,690,000"
"Dec 11, 2017",0.166582,0.179253,0.165488,0.179253,"12,812,800","433,843,000"
"Dec 10, 2017",0.179038,0.179672,0.15899,0.169324,"13,895,600","466,260,000"
"Dec 09, 2017",0.184553,0.201346,0.170049,0.178565,"16,554,900","480,602,000"
"Dec 08, 2017",0.174132,0.185922,0.15345,0.184835,"25,006,300","453,444,000"
"Dec 07, 2017",0.175967,0.186364,0.155355,0.174088,"33,280,100","458,203,000"
"Dec 06, 2017",0.16973,0.2097,0.162851,0.176051,"38,583,400","441,944,000"
"Dec 05, 2017",0.177079,0.178379,0.163827,0.170421,"13,521,200","461,060,000"
"Dec 04, 2017",0.144794,0.18416,0.14232,0.178372,"25,459,000","376,985,000"
