Date,Open,High,Low,Close,Volume,Market Cap
"Dec 08, 2017",0.09166,0.129455,0.08727,0.129455,"7,205,980",-
"Dec 07, 2017",0.085226,0.099798,0.071704,0.091313,"4,039,480",-
"Dec 06, 2017",0.108272,0.108272,0.07983,0.084295,"4,169,950",-
"Dec 05, 2017",0.085995,0.116976,0.085995,0.108827,"6,919,810",-
"Dec 04, 2017",0.06848,0.104911,0.062493,0.086897,"5,325,650",-
"Dec 03, 2017",0.056948,0.076293,0.056948,0.069067,"3,360,540",-
"Dec 02, 2017",0.053734,0.056482,0.050068,0.056482,"1,425,360",-
"Dec 01, 2017",0.044402,0.054272,0.041462,0.054272,"1,321,880",-
"Nov 30, 2017",0.042792,0.046299,0.037935,0.044263,"891,274",-
"Nov 29, 2017",0.035583,0.059642,0.035402,0.042315,"1,926,790",-
"Nov 28, 2017",0.033779,0.035904,0.03362,0.035385,"757,666",-
"Nov 27, 2017",0.033232,0.035726,0.029096,0.033695,"998,745",-
"Nov 26, 2017",0.027534,0.033691,0.023719,0.033227,"798,826",-
"Nov 25, 2017",0.028091,0.0289,0.026842,0.02738,"406,583",-
"Nov 24, 2017",0.028975,0.02968,0.028028,0.028161,"441,677",-
"Nov 23, 2017",0.029503,0.030524,0.028849,0.029016,"491,432",-
"Nov 22, 2017",0.02904,0.030207,0.027624,0.029213,"548,362",-
"Nov 21, 2017",0.030425,0.031839,0.027698,0.029126,"526,340",-
"Nov 20, 2017",0.03276,0.032939,0.028819,0.030343,"509,381",-
"Nov 19, 2017",0.032568,0.033554,0.031321,0.032777,"458,903",-
"Nov 18, 2017",0.033545,0.034413,0.031475,0.03247,"482,304",-
"Nov 17, 2017",0.038807,0.040152,0.033293,0.033382,"556,298",-
"Nov 16, 2017",0.036284,0.042448,0.032813,0.038585,"748,548",-
"Nov 15, 2017",0.037169,0.041147,0.035106,0.036125,"639,418","193,018,000"
"Nov 14, 2017",0.040856,0.046634,0.03619,0.037016,"894,965","211,710,000"
"Nov 13, 2017",0.024912,0.041934,0.024202,0.040773,"1,453,060","127,423,000"
"Nov 12, 2017",0.028643,0.028643,0.022451,0.024541,"383,888","146,508,000"
"Nov 11, 2017",0.031448,0.034857,0.027001,0.028601,"499,205","160,859,000"
"Nov 10, 2017",0.039252,0.041305,0.031294,0.031691,"427,990","200,773,000"
"Nov 09, 2017",0.044587,0.046023,0.0377,0.039809,"732,838","228,061,000"
"Nov 08, 2017",0.047954,0.052697,0.042842,0.044793,"824,090","245,282,000"
"Nov 07, 2017",0.051051,0.060621,0.044346,0.048108,"1,206,730",-
"Nov 06, 2017",0.032191,0.057531,0.030074,0.051008,"1,357,550",-
"Nov 05, 2017",0.040668,0.041476,0.028962,0.031695,"613,050",-
"Nov 04, 2017",0.058477,0.058477,0.040769,0.040769,"681,138",-
"Nov 03, 2017",0.078654,0.082498,0.045918,0.058618,"1,299,160",-
"Nov 02, 2017",0.094412,0.236234,0.059629,0.077363,"2,464,330",-
